topic_id,cluster_id,ICS_Name,ICS_Link,ICS_Description
38,8,Democratic Innovations: Citizens’ Assemblies,https://results2021.ref.ac.uk/impact/e8cc4e1d-1a0b-45b0-b8b6-2c65f2ae19b5?page=1,"After a successful pilot project, ‘Democracy Matters’ (DM), the research team generated a broader programme of research into the uses and challenges of Citizens' Assemblies. They were involved in the development and design of the Citizens’ Assembly on Social Care (CASC), the first ever Citizens’ Assembly commissioned by the UK Government. Research on input and recruitment processes was essential to achieving a diversity of political opinion in this first Assembly, giving MPs confidence in the process. The research team also helped develop the Citizen’s Assembly on Brexit (CAB), and the PI served as an important consultant in the development of Climate Assembly UK. The 2018 Innovation in Democracy Programme launched by the Ministry of Housing, Communities and Local Government and the Department for Digital, Culture, Media and Sport enables Local Authorities (LAs) to apply for funding to run a Citizen’s Assembly on any topic. Over 70 LAs expressed interest in this funding. The DM pilot won the UK Political Studies Association’s 2016 Democratic Innovation of the Year prize."
38,8,Instigating the repeal of the Offensive Behaviour at Football Act,https://results2021.ref.ac.uk/impact/230a0205-60de-48d1-b301-9644c6308e9e?page=1,"This research was instrumental in repealing the Offensive Behaviour at Football and Threatening Communications (Scotland) Act 2012, meaning that ‘at risk’ football fans, usually young men from deprived communities, will not be hampered by criminal records classifying them as sectarian offenders. This is particularly impactful for all football fans in Scotland, Irish-migrant populations, and civil liberty groups across the UK. The research also proposed non-legislative solutions, such as early years education. In 2019, the Scottish Government allocated £530,000 to anti-sectarianism education."
39,6,HateLab: Preventing the rising tide of hate crime and speech through influencing policy and policing,https://results2021.ref.ac.uk/impact/1f4350a8-9793-4fcc-8748-f31fe878391f?page=1,"Research outlining prevalence, impacts, and prevention of hate crimes formed the primary source of information for the Welsh Government’s Framework for Action on Tackling Hate Crime (2014). Researcher developed technologies were also embedded within the National Cyber Hate Crime Hub (run by the UK’s National Police Chiefs’ Council), allowing policymakers and police to more effectively address the problem of hate crimes."
40,9,"Changing film screening practice to bring about wellbeing benefits for the over 65s, including those living with dementia, and professional/training benefits for their carers and cultural activities providers in the UK and Brazil",https://results2021.ref.ac.uk/impact/cc949c1b-e11d-44c3-986f-99a1e4c744ea?page=1,"Creation and application of a downloadable ‘Cinema, Memory and Wellbeing’ (CMW) Toolkit for carers. This toolkit enabled the use of films with nursing home residents, day care centre users, GP practice visitors, and dementia ward patients in the UK and/or Brazil. It also furthered the running of age-/dementia-friendly cinema screenings and the use of film with participants of film clubs for the socially isolated (Merseyside and Manchester)."
40,9,Changing the lives of people living with dementia (PWD) and their families through music therapy research,https://results2021.ref.ac.uk/impact/eb620419-157a-4952-8549-3f7902161d4b?page=1,"Research showed how music helps memory, reduces agitation, improves relationships, and improves synchrony for people living with dementia (PWD), their families and caregivers. This research resulted in the inclusion of music therapy in NICE guidelines for the first time. Consultancy work in care homes enhanced care for ~20,000 PWD since 2014. Benefits of the therapy are documented in the 2019 BBC TV documentary ""Our Dementia Choir""."
41,10,Building Resilience in Wetland Farming Communities in East and Central Africa,https://results2021.ref.ac.uk/impact/f88dd593-21e0-43d6-9d03-c43d8a4bca02?page=1,"Insights from research on best practices for sustainable agricultural wetland use, codified as the Functional Landscape Approach (FLA), were incorporated by governments and NGOs in programmes that reached over 148,000 households, around one million people, across Ethiopia, Zambia, Malawi, Uganda, and Tanzania. "
42,7,The ethical approval of mitochondrial replacement therapy,https://results2021.ref.ac.uk/impact/c8dd7443-832a-4f2c-9b44-9e377bbd4022?page=1,"In December 2014, the UK Parliament approved regulations allowing the licencing of mitochondrial replacement treatment, a pioneering medical intervention to prevent the transmission from mother to child of extremely serious genetic conditions. The process was guided by input from ethics philosophy on the Human Fertilisation and Embryology Authority (HFEA)."
42,7,Influencing Abortion Law Reform in the UK and South Australia,https://results2021.ref.ac.uk/impact/44fad3e3-8adc-47d0-96a0-fdb92af0b66b?page=1,"This research has offered the leading legal analysis relied upon in making the case for the removal of specific criminal prohibitions against abortion and thereby formed the basis for the first three Bills – two in the House of Commons (HC), one in the House of Lords (HL)) – to fundamentally challenge the status quo in English law that criminalises abortion rather than seeing it as a matter of health law."
42,7,"Improving care for women and families who have experienced miscarriage, stillbirth and elective abortion following a diagnosis of foetal anomaly",https://results2021.ref.ac.uk/impact/ab5f8d17-1b3b-4ab1-8bad-4d1c44f75232?page=1,"Each year in the UK, there are approximately 250,000 miscarriages, stillbirths, and terminations following a diagnosis of foetal anomaly. To improve on inconsistent levels of care for mothers and families, researchers helped develop a National Bereavement Care Pathway (NBCP); informed new UK healthcare guidelines; and transformed professional training standards for midwives, registrars, and funeral directors"
43,8,The Belfast Mobility Project: Transforming everyday mobility patterns in a divided city,https://results2021.ref.ac.uk/impact/20f15152-6afa-4221-8c76-953f521b3879?page=1,"The Belfast Mobility Project has demonstrated how and why the everyday movements of city residents can both reproduce and reform systems of segregation within Belfast. It has been particularly impactful in informing government policy decisions by giving policymakers from various sectors (including the Northern Ireland Housing Executive, the Good Relations Unit, the Department of Justice, and the Northern Ireland Executive Office) better understandings of the psychology of sectarian divisions in the city and areas where access to public spaces and facilities remains shaped by these divisions. This work has shaped the approaches of the Neighbourhood Services and City Regeneration and Development teams of Belfast City Council. It has informed the Council’s encouragement of residents to live in the city centre, and the creation of a new campus site for Ulster University to support this. "
44,9,Living With Feeling: Transforming Understandings of Emotional Health,https://results2021.ref.ac.uk/impact/acdddad2-b501-4209-b477-52916e834fde?page=1,"Explored the difference between healthy and unhealthy human emotions through a Wellcome Trust funded project ‘Living with Feeling: Emotional Health in History, Philosophy, and Experience’ (LWF). Team engaged extensively through broadcast media, particularly Prof. Dixon. He has appeared on high-profile programmes on BBC Radio 3 and 4 with a circulation of 10,754,000, and his series on ‘Five Hundred Years of Friendship’ aired in a slot that attracted 2,500,000 listeners weekly. His podcast series, ‘The Sound of Anger’ has been nominated for 3 British Podcast Awards and won in the ‘Smartest’ and ‘Wellbeing’ categories. It has been streamed 14,200 times. The LWF collaborated with The Kemnal Academies Trust (TKAT) to design and deliver the Developing Emotions programme, a series of lessons for primary school children to enhance the emotional vocabulary and understanding of primary school children. Children’s emotional vocabulary expanded by 75%, and teachers reported an improvement in behavioural issues. "
44,9,Intensive post-discharge support for child and adolescent mental health clients,https://results2021.ref.ac.uk/impact/cf676fe4-a8c4-4a7d-b61b-320cd1773335?page=1,"The period after discharge from a mental health facility is associated with the highest risk of suicide and self-harm in adolescent mental health clients, due to a lack of social support and effective treatment upon discharge. Supported Discharge Service (SDS) was set up to fill this gap. SDS offers detailed assessment and evidence-based, individual, group and family treatment without significant disruption to education, family or leisure. The efficiency and cost-effectiveness of SDS has contributed to a shift away from inpatient treatment to an intensive community service delivery for longer term and more cost-effective results (average of £3,700 per patient). NHS England has now allocated £50,000,000 to post-discharge support for these patients. SDS has received international interest, with German adoption under the name ‘Hot-BITs’ (Home Treatment Brings Inpatient Treatments outside), with estimated treatment cost saving of over EUR 6,000 per patient. "
44,9,Improving the management of physical health in people with severe mental illness in the UK NHS and internationally,https://results2021.ref.ac.uk/impact/706c60cc-1eb5-46e7-9a3c-c57063d6c935?page=1,"This research identified the widening mortality gap for people with severe mental illness (SMI) and led to efforts to improve the management of physical health in people with severe mental illness in the UK NHS and internationally. This research has contributed to the development of new prediction tools and management strategies for people with severe mental illness (SMI) that have been adopted across the NHS, such as the use of the Lester tool for cardiovascular screening. This research led to the inclusion of annual cardiovascular screening for all patients with SMI as a central principal of the NHS 2019 Long Term Plan. It was fundamental to the development of a RightCare pathway for people with SMI in local health systems in England -- recommending use of the PRIMROSE intervention, an evidence-based, nurse-led service. It has also driven new guidelines worldwide on the need to effectively manage physical health among people with SMI, including The American Association Practice Guideline for the Treatment of Patients with Schizophrenia (2019), The Canadian Network for Mood and Anxiety Treatments and International Society for Bipolar Disorders (2018), the physical health of people with severe mental illness (Ireland’s Mental Health Commission, 2018), and the Excess Mortality in Persons with Severe Mental Disorders (2016)."
44,9,Sleeping on it: using history to understand and address today's 'sleep crisis',https://results2021.ref.ac.uk/impact/1df46b06-4549-4e59-944a-2bb2948a78fb?page=1,"Partnered with the National Trust (NT) in a public programming project to provide a series of exhibitions, workshops, outreach events, films, blog posts, and staff training exercises to bring public attention to the ‘sleep crisis’ and offer information and solutions based on historical research of how we used to sleep. The Tudor properly, Little Moreton Hall (LMH), hosted the bulk of the programme of events. 79,000 visitors in 2017 participated in the ‘Sleep Walk’ that demonstrated historic bedtime routines, bi-phasic sleep patterns, and sleep remedies. An increase in the number of visitors from 76,000 to 79,000 in 2017 was attributed to this attraction. The success of this partnership contributed to the NT being awarded the status of Independent Research Organisation by the AHRC on behalf of UKRI in 2019. The Children’s Sleep Charity and the British Academy partnered with ICS researchers to repurpose the educational materials developed through the NT outreach and events to engage school communities, comparing past and present healthcare strategies in relation to sleep and wellbeing, and improving public understanding of sleep’s importance for physical and mental health. The partnership with the CSC achieved the Foundation for Social Impact Award for ‘Small Charity, Big Achiever’, and the Royal Society for Public Health Award for ‘Children and Young People’. "
45,8,"CLOCK, a transformative methodology for access to justice",https://results2021.ref.ac.uk/impact/1b5a034e-88ca-4f09-af5c-b25eab8a2d62?page=1,"Community Legal Outreach Collaboration Keele (CLOCK) co-designed the Community Legal Companion, helping to lessen the impact of a significant withdrawal of other forms of legal aid. Based on Dr. Krishnadas’ ‘transformative method’, it provides litigant-centred, community-based training to improve access to justice, including signposting and monitoring access. Since 2015, CLOCK has directly impacted 3,712 litigants-in-person and been adopted into the teaching of 12 law schools in England, operating in 9 court centres, with 70 partners. It has also informed the development of policy by providing invaluable data on legal access by vulnerable groups to the Legal Aid, Sentencing and Punishment of Offenders (LASPO) review. During the COVID-19 pandemic, CLOCK supported 160 litigants in person to expose domestic violence in the lockdown as a social crisis. Internationally, it has assisted 1,200 disaster affected families through the All India Access to Justice Strategy."
45,8,"The recognition of Aboriginal land and resource-related rights and claims, primarily in the common-law jurisdictions of Australasia and North America, as matters of legal status, political and historical treatment.",https://results2021.ref.ac.uk/impact/f3c185e7-e171-4d3d-8e6e-a00edc582d88?page=1,"This research has caused widespread change in the concept of aboriginal land/resource title and has fundamentally changed the relationship between aboriginal people and the state. It has underpinned the reversal of the conception that aboriginal territories held by the British Crown were terrae nullius (nobody’s land), rather than territories subject to the authority of indigenous polities. The impact of this work since 2013 include landmark legal decisions which resolve both contemporary and historical claims to traditional resource rights. For example, the 2014 reinterpretation of the 1840 Treaty of Waitangi in New Zealand (between the British Crown and the Māori), the 2016 recognition of Maori title over the foreshore and seabed in the Re Tipene case, and the 2018 Alderville case settlement of £640 million, benefitting 3,800 members of the seven First Nations in Canada. "
46,1,"The Translator as Creative Writer: Transforming the Training, Professional Practice, and Public Status of Literary Translator",https://results2021.ref.ac.uk/impact/c813cfe6-6379-4cc4-a99c-7bd2061f5f30?page=1,"Project aimed at transforming the role of the literary translator from that of linguistic technician to publicly recognised creative writer. This project is based on an innovative model of translator training that has achieved global reach through collaboration with international cultural organisations, training events in countries from China to Mexico, and the publicly funded European framework for literary translator training (PETRA-E). The training programmes and Emerging Translator Mentorships, delivered in partnership with the National Centre for Writing (NCW), have led directly to the publication of newly translated novels, poetry, and non-fiction by highly regarded publishers."
47,9,Demographic and Sociological interventions during COVID-19,https://results2021.ref.ac.uk/impact/47ee4f78-2ed2-430f-bc68-81b21b3b0a07?page=1,"LCDS’s research influenced national and international policies during the COVID-19 pandemic. These findings were extensively cited as an underpinning for the decision to allow people living alone to form a ‘support bubble’ with one other household. The dissemination of this research also informed social bubble implementation around the world by organisations such as the European Centre for Disease Prevention. The initial study on the demographics of COVID-19 mortality rates in Italy, England and Wales gained attention from policy-makers and the media, shaping public understanding. Newspapers covering the research findings included The New York Times, The Wall Street Journal, News18 India, II Post, The Sydney Morning Herald, National Geographic España and The Economist. It was also circulated through the Dear Pandemic initiative, with Facebook posts reaching 1,022,226 viewers from August-September 2020. "
47,9,Improving the Governance and Efficacy of Rare Disease Research by Ensuring the Integration of Patients’ Perspectives,https://results2021.ref.ac.uk/impact/c0247d5b-3916-4ec7-a10a-885820043b1f?page=1,"Woods’ and McCormack’s research led to the inclusion of a patient representative in the governance structures of the TREAT-NMD Alliance (The Alliance). The Alliance is made up of 258 organisations. Forty percent of members of the TREAT-NMD Project Ethics Council (PEC) established by Woods and McCormack are patient advocates, bringing patient voices to responses to ethical issues related to rare disease research. The principles and consent guide, produced through workshops organised by Woods and McCormack between 2013-2018, was adopted by the International Rare Diseases Research Consortium and was translated into a code of conduct in 2015. Written compliance with the code of conduct is now a condition of access to the RD-Connect platform, thereby committing signees to implementing patient-centred values. "
47,9,Transforming understanding of antimicrobial resistance through communication design,https://results2021.ref.ac.uk/impact/5cf5781d-aba7-4f64-a166-290d363cd4ac?page=1,"‘Information Design and Architecture in Persuasive Pharmacy Space: combating AMR’ (IDAPPS): a design-led collaboration and creative approach to health communication, specifically related to Antimicrobial Resistance (AMR). IDAPPS has enabled pharmacists in the UK and Rwanda to provide clear advice and information on the dangers of AMR to member of the public. Organisations including Public Health England, the Commonwealth Pharmacy Association (CPA) and the Rwandan Community Pharmacists’ Union (RCPU) have adopted design-led approaches to enable effective and relevant public health communication. The Rwandan ‘Beat Bad Microbes’ campaign was recognised with an Antibiotic Guardian commended award in 2019. Design companies involved in this research have partnered on projects moving beyond the initial AMR projects. Design Science collaborated with bio-medical scientists on ‘Milk Guard’, a project in India to help treat and reduce AMR in cows and buffalo. Members of IDAPPS in bio-science and information design stimulated a campaign at Reading for public participation in developing the instructional components of home-testing kits for Covid-19. "
48,6,Effective torture prevention? Detention safeguards and the reduction of torture,https://results2021.ref.ac.uk/impact/26356c7e-3f46-4e91-8446-92e72ad21581?page=1,"Research showing that the best protection against torture is provided by safeguards when people are first arrested improved on previous policy which focused on monitoring detention places and prosecuting torturers. This research led UN anti-torture bodies and two prominent international NGOs to changed their approach to torture prevention and shaped policy and practice in the Republic of Georgia, Uruguay, Ethiopia, and the United Kingdom, leading to greater protection for thousands of people previously at risk of torture."
49,9,"Breakfast research informs national school breakfast provision, local public health breakfast interventions, and Corporate Social Responsibility marketing",https://results2021.ref.ac.uk/impact/a121c5be-7c05-4dee-b1c6-52668304c678?page=1,"Research demonstrating the positive impact of breakfast consumption on cognitive function, academic performance, and classroom behaviour of children and adolescents. This research led policy change in England, including the expansion of a government funded national school breakfast programme to an additional 650 schools. It also underpinned the process that brought the School Breakfast Bill into Parliament. It has had similar impacts on a food industry-funded national breakfast club programme by Kellogg, expanding to an additional 300 schools. A Local Authority Public Health breakfast intervention has been introduced to ease the impact of COVID-19 lockdown on over 2,500 children in areas of deprivation. "
49,9,Food Heritage: Enabling collecting institutions and their communities to shape research and policy on food and food security and contributing to UN-Sustainable Development Goals,https://results2021.ref.ac.uk/impact/339b0b02-0f72-446e-887f-7462625cfd7a?page=1,"The BigPicnic project addressed food security issues in the context of botanic garden education by exploring the links between food security, plant diversity, and climate change. Hosted in 14 European and 1 Ugandan Botanic Garden in 2016-2019, it showed the role that trusted public institutions like botanic gardens can play in effecting changes to attitude, behaviour, and political response to food and food security. Between 2016-2018, the BigPicnic team have developed 15 exhibitions on food security issues and established 92 science cafés in 59 locations. It has altered the relationship of some European and Ugandan citizens to food and food choices, with 180,000 visitors to BigPicnic events and 6,982 science café users. The project has helped train botanic garden professionals to continue this work, and shaped policy debate around food security in Scotland and Canada. "
49,9,Food Ladders: Increasing resilience and reducing vulnerability to food insecurity,https://results2021.ref.ac.uk/impact/04bb2b0b-dd67-4417-a24b-d525d4576661?page=1,"A new food support framework, Food Ladders, has created institutional and policy change. Food Ladders has informed the UK’s planning responses and disaster mitigation approach and has underpinned long-term strategies in over 40 UK charities, including the UK’s largest surplus food redistributor, FareShare. FareShare has increased its long-term funding to £19million and expanded to work with Asda and Waitrose as well as Tesco. This work has also influenced major producers in the food sector, like GreenCore, whose Sustainability Report and Plan (2020) aims to introduce their community engagement programme, #StartsWithFood, to every site and to donate 100% of surplus to vulnerable communities by 2022. Local authorities have also partnered with the PI, e.g., £1.7million given by the National Institute for Health Research to PI to develop a fruit and vegetable voucher scheme in partnership with Doncaster Metropolitan Borough Council."
49,9,Unhealthy food advertising to children: Impacting on a watershed policy,https://results2021.ref.ac.uk/impact/29e46212-08ba-42b8-b899-ca94fe7c77a7?page=1,"Research directly informed change of government policy around unhealthy food advertising to children. The research proved that the earlier legislation introduced in 2009 to prevent unhealthy food advertising during children’s television programming was ineffective. The recommendations of the research were taken up by various government bodies and NGOs. The report submitted to the Childhood Obesity Inquiry in 2018 was cited as a major factor in reassessment of the policies, particularly the predictions that a watershed would reduce childhood obesity by around 5% and save the NHS £7,400,000,000. The recommendation of a watershed on unhealthy food advertising was corroborated by the Department of Health and Social Care and the UK Government implemented a 9pm watershed on unhealthy food advertising."
49,9,Mindful Construal Reflection: A novel intervention which promotes healthier eating habits,https://results2021.ref.ac.uk/impact/f0a74be5-6b76-4bdf-9fe3-039e8c25bfe9?page=1,"The Mindful Construal Diary and the online version, the Mindful Construal Reflection tool, allow users to identify and change their eating behaviours, particularly in relation to grazing and comfort eating. The MCR has been adopted for clinical use in several NHS trusts in the UK and has influenced practice of care internationally. "
50,3,Rediscovering Ireland’s Past in Words,https://results2021.ref.ac.uk/impact/efda03e1-b57a-417b-b97d-72cd0d99529d?page=1,"The Electronic Dictionary of the Irish Language is a historical dictionary that reveals the development of the language over a millennium. The dictionary has had 200,000 unique users over the last five years with nearly 3,400,000 million page views."
50,3,Know Your Place: Discovering the Origins of Place-Names in Northern Ireland,https://results2021.ref.ac.uk/impact/543d592f-9015-4423-b5be-53707065b0e3?page=1,"The Northern Ireland Place-Name Project has created a database of over 30,000 names freely available for consultation online. It has promoted understanding of a multilingual heritage in a divided society through its database, social media, and a weekly newspaper column."
51,10,Improved capacities and standard operating procedures for tsunami early warning in Indian Ocean countries,https://results2021.ref.ac.uk/impact/0596d0d7-8a9e-4ff1-8aef-07a4c561fb1b?page=1,"Recent tsunami events highlighted the importance of communicating timely and accurate warnings to communities at risk. Research established critical areas of capacity and processes for effective tsunami early warning and identified recommendations for improvements to early warning processes. This work resulted in significant changes to: policy decisions on how tsunami preparedness is managed and assessed in 28 countries in the Indian Ocean region; greater priority for capacity building of national agencies responsible for tsunami early warning; and, improved national processes and practices for tsunami early warning in Indonesia and Sri Lanka, which are protecting coastal communities at risk."
52,3,Enhancing children's reading comprehension by changing national and international policy and practice,https://results2021.ref.ac.uk/impact/a42eeb51-047a-45cc-a541-9839c147d661?page=1,"Research that demonstrated the importance of including three discourse-level skills that support successful reading comprehension (inference and integration, knowledge and use of text structure, and comprehension monitoring) in early reading instruction has improved reading instruction for 4 million children in the UK by underpinning policy changes that require reading comprehension to be taught. Since 2014 and beyond, these policy changes have reached 6,000 school leadership teams, globally. "
52,3,A motor learning approach to speech therapy for children with cerebral palsy underpinned UK guidance and international teaching practice,https://results2021.ref.ac.uk/impact/adcff1c6-5631-426f-88d9-c53239752e4c?page=1,"This research showed that intensive speech therapy, based on motor learning theory, led to significant increases in children’s intelligibility. This research informed UK NICE guidelines and therapeutic practice."
53,9,Enabling self-administered healthcare technology through Multiple Perspective Problem Framing,https://results2021.ref.ac.uk/impact/64818531-1fd3-4950-bcab-9889a13bab65?page=1,"Development of a Multiple Perspective Problem Framing approach to support those affected by blindness caused by diabetes. This approach helps deliver economically sustainable, self-administered healthcare. Industrial partner PolyPhotonix Ltd. produced the Noctura 400 sleep mask, a non-invasive, home-based treatment for diabetic retinophathy. As well as patients and clinicians, this technology has greatly benefited PolyPhotonix Ltd. Although in early stages of commercialisation at the time of authorship, Noctura 400 has been sold to 954 patients and 63 treatment centres (around 5,000 units), generating a turnover of £450,000 and attracting external funds for business development of £18,000,000. "
53,9,Estimating Health Opportunity Costs,https://results2021.ref.ac.uk/impact/f7d3d000-8000-40cf-bbd1-414a24bd9749?page=1,"Research at the University of York on the health effects of changes in healthcare expenditure has informed impact assessments of the UK Department of Health and Social Care (DHSC). Based on the team’s findings, DHSC now uses £15,000 per Quality Adjusted Life Year (QUALY) as an empirical estimate of health opportunity costs. Since 2014, DHSC has carried out 23 impact assessments using this estimate, with a reported financial impact of £1.9billion. The York research also introduced new health opportunity costs to be considered in these assessments, which brought the total of QUALYs to be 125,846, which the DHSC values at £7.5billion. Research showing where the cost per QUALY remains less than £15,000 was key to securing rebate payments from manufacturers to the NHS, including £841,000,000 in 2019 alone. The impact of this research on policy and practice in relation to healthcare resources has aided in maximising health gains from limited resources in national and international settings. "
54,7,Expert Women on Air: Achieving greater gender parity among experts appearing on leading UK radio and television news programmes,https://results2021.ref.ac.uk/impact/e4f95d1a-630f-43df-a1c4-c17332654f52?page=1,"Journalism research into gender representation in the six flagship UK news programmes revealed that men experts outnumbered women experts 4.4:1 in 2013. The Expert Women survey research and subsequent campaign for better representation inspired broadcaster equity schemes and changed the faces and voices of British broadcasting by the late 2010s. Compared to 2014, twice as many women interviewees now appear on radio and TV flagship news broadcasts in the UK."
55,9,Changing mental health care to improve wellbeing in people with cystic fibrosis and their caregivers,https://results2021.ref.ac.uk/impact/14e8f61e-857d-4a49-9acd-8626d2a5bf91?page=1,"Research on the mental health of people with cystic fibrosis and their caregivers has created new jobs and guidelines for provision of mental health care and support. This research also contributed to the founding of US and European Mental Health Working Groups and $20,000,000 committed to fund 138 mental health coordinators. New guidelines for mental health professionals by the Mental Health Advisory Committee resulted in 25,000 patients and carers entering screening programmes, 10,000 individuals bring referred for treatments, and 1,000 people being urgently referred for suicidal ideation by 2019. The PI received the Richard and Carolyn Mattingly Award for Leadership in Mental Health Care in the first year the award was open to researchers and clinicians outside the US. "
55,9,H: Identifying cost-effective imaging strategies to diagnose acute stroke and to prevent secondary disabling stroke,https://results2021.ref.ac.uk/impact/fd43725f-4b75-4558-8d4a-30de1a9733e5?page=1,"Research influenced key clinical stroke guidelines to recommend immediate CT scanning after acute stroke, reducing the time between hospital admission and CT scanning. Immediate CT scanning in the UK has caused 42,000 more quality-adjusted life-years and a reduction in the cost of stroke patients for the NHS by £1-2billion over the REF2021 period. "
55,9,Transforming the use of Arterial Spin Labelling for Clinical Practice,https://results2021.ref.ac.uk/impact/837950ff-ae46-43be-9130-12d94d682d3f?page=1,"Arterial Spin Labelling (ASL) is a non-invasive MRI technique for measuring cerebral blood flow, an indicator of neurological diseases. ASL was previously underused due to lack of harmonisation in the MRI technology, despite being easily implemented, cheaper, and safer than existing alternatives. Research of this ICS produced harmonised guidelines on the use of ASL in clinical settings. The methodology has now been adopted by the manufacturers of >90% of the world’s MRI scanners. Sales of harmonised ASL clinical software packages have increased from $37,910,000 (2014) to $48,550,000 (2019). "
56,4,Shaping Consumer Financial Protection Policy in the United Kingdom,https://results2021.ref.ac.uk/impact/78033deb-6e66-4fc4-ba56-4540aa08a32a?page=1,"Improving Consumer Financial Protection: Behavioural economics research influenced the Financial Conduct Authority (FCA) design of a price cap on UK payday loans, protecting 4.3 million loan applicants."
56,4,Supporting planning and housing policy reform around the world,https://results2021.ref.ac.uk/impact/ee2da4dd-a157-4426-a0c1-881c88c5ad41?page=1,"Supporting Housing Policy Reform Around the World: policy reforms aimed at improving land and housing market efficiency and affordability sparked debate in many countries, including the UK. Research and debate led to the Mortgage Interest Deduction in the USA (2017), the mortgage interest and capital deduction in Flanders (2015) and Brussels (2017), and the Ontario Housing Supply Action Plan (2019) affecting housing policies for 137,000,000 households."
57,1,Beyond the Physical: visual technologies and contemporary choreographic practice,https://results2021.ref.ac.uk/impact/d4d96c41-46f3-4a9a-a8a1-c2724422b1f0?page=1,"Multi-disciplinary research that is changing contemporary dance practice by inserting cutting-edge digital technologies into the choreographic process, such as allowing dancers to interact with animated 3D counterparts. This research is central to acclaimed modern dance works, such as SWM’s Olivier Award winning Woolf Works, and Atomos, which reached a combined audience of 778,904."
57,1,Developing character animation techniques to improve production practice in the animation sector and create economic impact on Humain Ltd.,https://results2021.ref.ac.uk/impact/a3a86a81-fad3-4251-b8c8-864a94948bae?page=1,"Research to improve techniques for character animation for film and video games reduced the time needed to create a facial rig from several weeks to several minutes. Developed techniques were used by private sector firm humane ltd and were used to attract over 1,000,000 GBP in investment including contracts with HBO and Microsoft."
57,1,Using immersive technology research and collaboration to catalyse creation and development of an SME,https://results2021.ref.ac.uk/impact/f53b35fb-f354-4445-972d-19accb319b76?page=1,"Research into using Virtual Reality (VR) for pedagogical purposes led to the development of a startup and over GBP 700,000 in government investment for design and delivery of 10 VR learning environments. Responding to Covid-19 constraints, this project shifted from teaching in VR labs to enabling delivery of a VR experience via software like Zoom, allowing students to participate even without VR equipment. This effort attracted GBP 1,300,000 additional investment and was rolled out to 26 UK HEIs and 27 additional HEIs across 5 continents in autumn 2020."
57,1,Using Virtual Reality for the Benefit of Patients and Medical Practitioners,https://results2021.ref.ac.uk/impact/96a05b73-2093-4289-88e5-62ab12296583?page=1,"Research team developed a suite of immersive, interactive Virtual Reality (VR) rehabilitation systems for patients with neurological and musculoskeletal conditions, orthopaedic trauma, and chronic pain. Immersive VR experiences physically and/or psychologically enhanced the health and wellbeing of patients. Researchers further increased public awareness and improved understanding of the technology and established commercial and medical collaborations to improve healthcare and cost-effectiveness in the NHS."
58,7,"Re-shaping Approaches to LGBT+ History in the Museums, Archives and Heritage Sectors",https://results2021.ref.ac.uk/impact/0a94597d-56f7-456a-885a-80c9840f1869?page=1,"The researcher written guidebook, Prejudice and Pride, was central to the National Trust’s flagship project of the same name, broadening access to LGBT+ heritage and setting up a 2017 programme that drew over 350,000 visitors."
58,7,"Sexualities, History and Heritage: Bringing LGBTQ Heritage into the Mainstream",https://results2021.ref.ac.uk/impact/10433e15-625a-4b60-a561-f151f28ff2be?page=1,"This project encouraged heritage sites in Britain to reference their LGBTQ (lesbian, gay, bisexual, transgender and queer) histories in their interpretation. It led Historic England to commit to a greater diversity of histories in their properties and achieved 22 new and amended listings of nationally protected sites on the National Heritage List for England."
59,2,"Nimrud: documenting, contextualising and planning for an ancient Assyrian heritage site in post-ISIS Iraq",https://results2021.ref.ac.uk/impact/cdb24a1e-a4a4-48ac-aeab-ff6dc390aae0?page=1,"Research on Nimrud’s ancient and modern history conducted before, during, and after ISIS destruction of ancient Assyrian buildings and sculptures at the archaeological site, informed understanding of Nimrud’s importance as the world’s first imperial capital and its complex, politicised history over the last two centuries. The research contributed to protection and management plans, including UNESCO’s safeguarding activities at Nimrud, and UNESCO Iraq and the Iraqi State Board of Antiquities’ decision to enclose the site and install 24-hour guards to prevent further looting. Research led to the founding of the AHRC-GCRF-funded Nahrein Network in 2017 to support locally led interdisciplinary research in the role of history, heritage, and the humanities in the development of post-conflict Iraq and its neighbours. This has raised the international profile of Iraqi experts and contributed to the decolonisation of knowledge practices. The Nahrein Network is an example of successful collaboration between researchers and Iraqi stakeholders, and in autumn 2020 the network secured £11 million to continue its activities until 2031."
60,1,Transforming the Accessibility and Discoverability of Millions of Archival Television Programmes,https://results2021.ref.ac.uk/impact/674f4f56-deee-442f-9a88-13043f8133e6?page=1,"Much of recent historical heritage is stored in television programs. This project built databases of 2,500,000 TV content items. Almost all UK HEIs subscribe to the database, and use content from news and documentaries to sitcoms and reality shows, to enhance teaching. In total there are about 1,700,000 programme streams per year."
61,10,Improving the fortunes of small-scale agri-food producers and delivering consumer benefits via the development of quality food markets,https://results2021.ref.ac.uk/impact/9d89d65e-811b-45fc-9c19-85e33814b1fc?page=1,"This research has changed the practices of a major international grocery retailer, shaped the EU policy agenda on unfair trading practices and food quality policy, and developed alternative markets and short food supply chains. These impacts have improved economic returns to small-scale producers in Armenia, Hungary, Serbia, Croatia, and the United Kingdom, enabled consumers to benefit from better access to quality foods, and allowed over 30,000 children to receive more nutritious school meals."
