Key,Value
62e9db31-8a07-43f5-b626-062e86fc07b3,"Titles: ,The Political Integration of Ethnic Minorities in Britain,Ethnic Heterogeneity in the Social Bases of Voting at the 2010 British General Election,Taking Minorities for Granted? Ethnic Density, Party Campaigning and Targeting Minority Voters in 2010 British General Elections,Understanding Electoral Fraud Vulnerability in Pakistani and Bangladeshi Origin Communities in England,Explaining Electoral Fraud in an Advanced Democracy: Fraud Vulnerabilities, Opportunities and Facilitating Mechanisms in British Elections"
8afa632b-1c66-4ec5-b546-98b37f14f28f,"Titles: ,Deliberative Democracy, the Public Interest and the Consociational Model ,Deliberation and Divided Societies ,Pulling Together: Shared Intentions, Deliberative Democracy and Deeply Divided Societies ,Mini-Publics and Deliberative Constitutionalism ,Between Diversity, Representation and ‘Best Evidence’: Rethinking Select Committee Evidence-Gathering Practices ,Experts and Evidence: Scrutinising the role of witnesses and evidence in mini-publics"
5f8a3ead-4783-4443-8221-94889fbdcf75,"Titles: ,Examination standards: how measures & meanings differ around the world,A marked improvement? A review of the evidence on written marking,Rater accuracy and training group effects in Expert- and Supervisor-based monitoring systems,The Reliability Programme: Final Report of the Technical Advisory Group,Examination Reform: Impact of Linear and Modular Examinations at GCSE,Predictability in the Irish Leaving Certificate"
218c2674-5c0d-4664-a56d-24a7f050137e,"Sustainable urban drainage - retrofitting for improved flood mitigation in city centres ,A framework for assessing the quality of green infrastructure in the built environment in the UK ,Delivering green streets: An exploration of changing perceptions and behaviours over time around bioswales in Portland, Oregon,Setting the Standard for Green Infrastructure: the need for, and features of, a benchmark in England,Technical considerations in green roof retrofit for stormwater attenuation in the central business district,Learning and action alliance framework to facilitate stakeholder collaboration and social learning in urban flood risk management,Do built environment assessment systems include high quality green infrastructure?"
86d6214a-1914-4148-90ff-fb4f7625e4e4,"Integrated clinical pathway management for medical quality improvement – Based on a semiotically inspired systems architecture,Clinical pathway enhanced by knowledge management: A critical step towards medical quality improvement,Best practice of ""Internet+"" hospital: seamless medical services across whole process,Discovering medication patterns for high-complexity drug-using diseases through electronic medical records"
81b36b1c-cbd3-4deb-8e99-fd6bcfba5f3d,"Using self-determination theory to understand the relationship between enactment of a calling and daily well-being ,""It's tough hanging-up a call"": The relationships between intensity of a calling, daily work hours, psychological detachment, sleep quality and morning vigor"
9c6f6c7b-1b64-4abb-b606-9640e0f8fce6,"Titles: ,Newman A., Davenport B., Howson\-Griffiths T. Narrative identity and resilience through visual arts activities for people in later life with dementia ,Newman A., Goulding A., Davenport B., Windle G. The role of the visual arts in the resilience of people living with dementia in care homes ,Newman A., Baber M., O'Brien D., Goulding A., Jones CH., Howson T., Jones C., Parkinson C., Taylor K., Tischler V., Windle G. Carrying out research across the arts and humanities and social sciences: Developing the methodology for Dementia and Imagination ,Windle G., Joling K., Howson T., Woods B., Jones Catrin, Newman A., Parkinson C. The impact of a visual arts program on quality of life, communication, and well\-being of people living with dementia: a mixed\-methods longitudinal investigation ,Windle G., Newman A., Woods B., O'Brien D., Baber M., Hounsome H., Parkinson C., Tischler V. Dementia and Imagination: a mixed\-methods protocol for arts and science research ,Windle G., Newman A., Goulding A., O'Brien D., Parkinson C. Understanding the impact of visual arts interventions for people living with dementia: A realist review protocol"
b8691494-67b1-46d5-84be-9bbd9096eed4,"Quality of life in men living with advanced and localised prostate cancer in the UK a population-based study,'Very difficult for an ordinary guy': Factors influencing the quality of treatment decision-making amongst men diagnosed with localised and locally advanced prostate cancer: Findings from a UK-wide mixed methods study,Decision regret in men living with and beyond non-metastatic prostate cancer in the UK: a population-based patient-reported outcome study,Experiences and supportive care needs of UK patients with pancreatic cancer: a cross-sectional questionnaire survey,The Effects of Pelvic Radiotherapy on Cancer Survivors: Symptom Profile, Psychological Morbidity and Quality of Life"
ad45d5fe-4b09-425d-a999-45cbec3496af,"Titles: ,The politics of containment: Immigration coverage in UK General Election news coverage (1992-2015),The UK Independence Party, Populism and the British News Media: Competition, Collaboration or Containment?,One Party, Two issues: UK News Media Reporting of the EU Referendum,A Tale of Two Parties: Press and Television Coverage of the Campaign,A Bad Press,Inside Out: the UK Press, Brexit and Strategic Populist Ventriloquism"
479b4fea-1cb9-4226-8a60-b6155d118fb8,",The GP Patient Survey for use in primary care in the National Health Service in the UK – development and psychometric characteristics,Improving patient experience in primary care: a multi-method programme of research on the measurement and improvement of patient experience,Understanding high and low patient experience scores in primary care: Analysis of patients’ survey data for general practices and individual doctors,Investigating the meaning of ‘good’ or ‘very good’ patient evaluations of care in English general practice: A mixed methods study,Characteristics of service user and provider organisations associated with experience of out-of-hours general practitioner care in England: population based cross sectional postal questionnaire survey,Common patterns of morbidity and multi-morbidity and their impact on health-related quality of life: evidence from a national survey"
bf50b6e0-d8e9-4099-8bd1-50ced62ab889,"Titles,,Methodological and Practical Recommendations for the Future EU-SILC Longitudinal Component: Report to European Commission, Eurostat Directorate F ,Survey-based Cross-country Comparisons Where Countries Vary in Sample Design: Issues and Solutions,Participation in a Mobile App Survey to Collect Expenditure Data as Part of a Large-Scale Probability Household Panel: Coverage and Participation Rates and Bias,Increasing Participation in a Mobile App Study: The Effects of a Sequential Mixed-Mode Design and In-Interview Invitation,A Researcher’s Guide to the National Statistics Socio-Economic Classification,The National Statistics Socio-Economic Classification: Origins, Development and Use,Rebasing the NS-SEC on SOC2010: A Report to ONS,Standard Occupational Classification 2020 Volume 3: The National Statistics Socio-Economic Classification (NS-SEC rebased on the SOC 2020)"
72ea4825-1afc-4b2c-979e-4b6cde0875ea,"Globalising Assessment: An Ethnography of Literacy Assessment, Camels and Fast Food in the Mongolian Gobi,An Anthropologist among the Psychometricians: Assessment Events, Ethnography and Differential Item Functioning in the Mongolian Gobi,Talk and Gesture as Process Data,Interviewer-Respondent Interaction and Rapport in PIAAC: The OECD Survey of Adult Skills,Investigating Testing Situations,Observing response processes with eye tracking in international large-scale assessments: evidence from the OECD PIAAC assessment"
e79abb62-ed4e-41b7-b211-035f722417c5,"Circles of Support and Accountability - a qualitative analysis,The construction of community understandings of sexual violence: rethinking public, practitioner and policy discourses,Seen and Not Heard: The Service User’s Experience Through the Justice System of Individuals Convicted of Sexual Offenses,Reframing the sex offender register and disclosure: from monitoring and control to desistence and prevention,Police officer attitudes to the practicalities of the sex offenders register, ViSOR and child sexual abuse discourse scheme in England & Wales,Ethics and Issues of Secondary Prevention Efforts in Child Sexual Abuse"
a431428d-37fd-4394-9f60-364f1a35729c,"Clinical medication review by a pharmacist of elderly people living in care homes -randomised controlled trial ,Care home use of medicines study (CHUMS): Medication errors in nursing and residential care homes – prevalence, consequences, causes, and solutions,Care homes' use of medicines study: prevalence, causes and potential harm of medication errors in care homes for older people,Interventions to optimise prescribing for older people in care homes,Development of a Core Outcome Set for effectiveness trials aimed at optimising prescribing in older adults in care homes,The Care Home Independent Prescribing Pharmacist Study (CHIPPS)—a non-randomised feasibility study of independent pharmacist prescribing in care homes"
fe1e3918-f39f-4708-906f-4e99273f3b6d,"Titles: ,- Efficiency and safety of varying the frequency of whole blood donation (INTERVAL),- Longer-term efficiency and safety of increasing the frequency of whole blood donation (INTERVAL),- Comparison of four methods to measure haemoglobin concentrations in whole blood donors (COMPARE),- Automated typing of red blood cell and platelet antigens: a whole-genome sequencing study,- Development and validation of a universal blood donor genotyping platform: a multinational prospective study"
e4432929-b5c5-49f6-9374-df2f1ad3801f,"Titles,,Following Shipman: a pilot system for monitoring mortality rates in primary care  ,Statistical issues in the prospective monitoring of health outcomes across multiple units  ,Intelligent information: a national system for monitoring clinical performance  ,Predicting the false alarm rate in multi-institution mortality monitoring  ,The performance of automated case-mix adjustment regression model building methods in a health outcome prediction setting"
c43b1f6f-4b12-4460-ae41-f279d526763b,"Drivers overtaking bicyclists: Objective data on the effects of riding position, helmet use, vehicle type and apparent gender ,The influence of a bicycle commuter's appearance on drivers’ overtaking proximities: an on-road test of bicyclist stereotypes, high-visibility clothing and safety aids in the United Kingdom ,Bicycle helmet wearing is associated with closer overtaking by drivers: A response to Olivier and Walter, 2013"
660ba6e0-f1b9-45f4-bbbd-a77e2ab3b5b4,"Titles,Well-being as an Object of Science ,Paternalism in Economics ,Toward a Theory of Child Well-being ,Is Well-being Measurable After All? ,A Philosophy for the Science of Well-being ,Happiness and the Truth: How to Think About Well-being ,Number of research entries: 6"
441487b9-c253-45fc-8af9-23ff7397629b,".,,Titles: ,Apprenticeships for Young People in England: Is there a Payoff? ,Do Apprenticeships Pay? Evidence for England ,Entry Through the Narrow Door: The Costs of Just Failing High Stakes Exams ,Post-compulsory Education in England: Choices and Implications ,Post-18 Education: Who is Taking Different Routes and How Much do they Earn?"
9fe66d45-d0b5-4d78-8dd9-e16bbec46ab2,"Titles: ,A Cyclical Model of Exchange Rate Volatility,Financial market volatility, macroeconomic fundamentals and investor sentiment,Have FSRs got news for you? Evidence from the Impact of Financial Stability Reports on Market Activity"
4c9b8429-0b56-405d-9222-d204e10e3269,"Titles: ,""Sociologists Shouldn’t Have to Study Statistics’: Epistemology and Anxiety of Statistics in Sociology Students"",""Anxious women or complacent men? Anxiety of statistics in a sample of UK sociology undergraduates"""
c2fca979-9d8b-4a87-8d27-7bf2d2ae92c7,"Titles,,Cognitive therapy as an early treatment for post-traumatic stress disorder in children and adolescents: a randomized controlled trial addressing preliminary efficacy and mechanisms of action,Cost-effectiveness of cognitive therapy as an early intervention for post-traumatic stress disorder in children and adolescents: a trial based evaluation and model,Acute stress disorder and the transition to posttraumatic stress disorder in children and adolescents: prevalence, course, prognosis, diagnostic suitability and risk markers,A core role for cognitive processes in the acute onset and maintenance of post-traumatic stress in children and adolescents,An update on the clinical utility of the Children’s Post-traumatic Cognitions Inventory,Research Review: Changes in the prevalence and symptom severity of child PTSD in the year following trauma: a meta-analytic study"
1ec815ab-008d-4f65-9cec-7dafad73957b,"Views of Young People With Chronic Conditions on Transition From Pediatric to Adult Health Services ,What constitutes successful commissioning of transition from children’s to adults’ services for young people with long\-term conditions, and what are the challenges? An interview study ,Falling through the gaps: exploring the role of integrated commissioning in improving transition from children’s to adults' services for young people with long\-term health conditions in England ,A longitudinal, observational study of the features of transitional healthcare associated with better outcomes for young people with long\-term conditions ,How well do services for young people with long term conditions deliver features proposed to improve transition? ,Developmentally appropriate healthcare for young people: a scoping study ,Health professionals’ and managers’ definitions of developmentally appropriate healthcare for young people: conceptual dimensions and embedded controversies ,,Views of Young People With Chronic Conditions on Transition From Pediatric to Adult Health Services ,What constitutes successful commissioning of transition from children’s to adults’ services for young people with long\-term conditions, and what are the challenges? An interview study ,Falling through the gaps: exploring the role of integrated commissioning in improving transition from children’s to adults' services for young people with long\-term health conditions in England ,A longitudinal, observational study of the features of transitional healthcare associated with better outcomes for young people with long\-term conditions ,How well do services for young people with long term conditions deliver features proposed to improve transition? ,Developmentally appropriate healthcare for young people: a scoping study ,Health professionals’ and managers’ definitions of developmentally appropriate healthcare for young people: conceptual dimensions and embedded controversies"
75bfb454-a951-457b-a58c-67d34b4d0ac5,"1. Automated valuation modelling: A specification exercise,2. Robust hedonic price indexes,3. High frequency house price indexes with scarce data,4. How useful is listings data for research?,5. Estimation and updating methods for hedonic valuation"
b1688520-776a-4406-869e-519b3875f242,"Titles: ,The shift in regulatory focus from employment to work relationships: Critiquing reforms to Australian and UK occupational safety and health laws,Hollowing out national agreements in the NHS? The case of “Improving Working Lives” under a “Turnaround” plan,The crisis of public sector trade unionism: Evidence from the Mid Staffordshire hospital crisis,The Snowy White Peaks of the NHS: a survey of discrimination in governance and leadership and the potential impact on patient care in London and England,Promoting equality for ethnic minority NHS staff--what works?,The price of fear: estimating the financial cost of bullying and harassment to the NHS in England,Fair to Refer. Reducing disproportionality in fitness to practise concerns reported to the GMC"
9d21d9d2-6fd4-4ed1-b023-d0ed9099eb04,"Titles,,T2GGM: A Coupled Gas Generation Model for Deep Geologic Disposal of Radioactive Waste ,A modelling approach to assess the environmental/radiological impact of C-14 release from radioactive waste repositories,Evidence of the Generation of Isosaccharinic Acids and Their Subsequent Degradation by Local Microbial Consortia within Hyper-Alkaline Contaminated Soils, with Relevance to Intermediate Level Radioactive Waste Disposal ,The enrichment of an alkaliphilic biofilm consortia capable of the anaerobic degradation of isosaccharinic acid from cellulosic materials incubated within an anthropogenic, hyperalkaline environment ,Floc formation reduces the pH stress experienced by microorganisms living in alkaline environments ,Hydrogenotrophic methanogenesis under alkaline conditions"
4b46d4a7-421e-40f6-b5ad-aa250b5d6e5f,"Unsettled Status: Which EU Citizens are at Risk of Failing to Secure their Rights after Brexit?,Commonwealth citizens arriving before 1971,Is Employer Sponsorship a Good Way to Manage Labour Migration? Implications for Post-Brexit Migration Policies,Labour immigration after Brexit,The Australian points-based system: what is it and what would its impact be in the UK?,Unsettled Status - 2020: Which EU Citizens are at Risk of Failing to Secure their Rights after Brexit?"
f354798a-dd26-4f73-a0db-4e1c697ea6f0,"Titles,,Area Disparities in Britain: Understanding the Contribution of People Versus Place Through Variance Decompositions ,Quantifying Wider Economic Impacts of Agglomeration for Transport Appraisal: Existing Evidence and Future Directions ,New Road Infrastructure: The Effects on Firms ,Some Causal Effects of an Industrial Policy ,Spatial Methods ,The Spatial Decay of Agglomeration Economies: Estimates for Use in Transport Appraisal ,Review of Government Evaluations: A Report for the NAO ,Evidence Reviews"
30c0b12c-5c6d-4112-a2fb-f993bff2229c,"Exploring Think-Alouds in Usability Testing: the Findings of an International Survey ,The Impact of two different think-aloud instructions in a usability test: a case of just following orders? ,The Effect of Global Instructions on Think-Aloud Testing. ,Dual Verbal Elicitation: The Complementary use of Concurrent and Retrospective Reporting Within a Usability Test. ,Look Who's Talking: Evaluating the Utility of Interventions During an Interactive Think-Aloud. ,,Count: 5"
cee35003-672d-4d46-a67d-06393e73a26a,"Interpreting Causality in the Health Sciences,Establishing causal claims in medicine,Extrapolation and the Russo–Williamson thesis,The use of evidence of mechanisms in drug approval,Mechanisms and the Evidence Hierarchy,Evaluating Evidence of Mechanisms in Medicine: Principles and Procedures"
2b3203fb-1713-4702-9833-5ca8bf338a51,".,Titles,An investigation into resting behavior in Asian elephants in UK zoos,Developing behavioural indicators, as part of a wider set of indicators, to assess the welfare of elephants in UK zoos,Incorporating stakeholder perspectives into the assessment of captive elephant welfare,Social interactions in two groups of zoo-housed adult female Asian elephants (Elephas maximus) that differ in relatedness,A review of current indicators of welfare in captive elephants (Loxodonta africana and Elephas maximus),Development of a behavioural welfare assessment tool for routine use with captive elephants"
020ddde5-8d53-41cb-a199-f2334cf6f8dc,"Titles: ,Mental Health and Wellbeing in the Legal Profession ,The emotional impacts of working as an asylum lawyer ,Making practice more affective: Emotional intelligence as a legal meta-competency ,Affective or Defective? Exploring the LETR’s characterisation of affect and its translation into practice ,The world at their fingertips? The mental wellbeing of online distance-based law students"
31777079-4eb8-4650-b7d4-59597cd6f62a,"Titles: ,Systemic therapy and attachment narratives: Applications in a range of clinical settings,Systemic therapy and attachment narratives,Journal of Family Therapy,Systemic Formulation for families of children with autism,Advances in Autism,Autism and attachment difficulties: Overlap of symptoms, implications and innovative solutions,Clinical child psychology and psychiatry,SAFE, a new therapeutic intervention for families of children with autism: a feasibility trial,BMJ Open,Parent and teacher understandings of the needs of autistic children and the processes of communication between the home and school contexts,Autism-Open Access"
18ce53b7-6394-4244-b6d0-f1a339452559,"Titles: ,- The paradox of employee psychological well-being practices: an integrative literature review and new directions for research. ,- Work stress in NHS employees: a mixed-methods study. ,- Social worker well-being: a large mixed-methods study.,- Working conditions and wellbeing in UK social workers.,- Co-creating and evaluating an app-based well-being intervention: the HOW (Healthier Outcomes at Work) Social Work project.,- Psycho-social working conditions and stress in UK social workers."
4b604c22-18a1-4c14-a404-37ed28217a21,"Development of Low Voltage Network Templates\-Part I: Substation Clustering and Classification,Development of low voltage network templates \- Part II: peak load estimation by clusterwise regression,Active Demand Response Using Shared Energy Storage for Household Energy Management,Multi\-resolution load profile clustering for smart metering data,New Problem Formulation for Optimal Demand Side Response in Hybrid AC/DC Systems,Value Creation by local energy markets and the implications for the transition to a distribution system operator"
87d9af49-f473-4ef7-98e1-1a06a7bfc5db,"Titles: ,Establishing a ‘Corstonian’ continuous care pathway for drug using female prisoners: Linking Drug Recovery Wings and Women’s Community Services ,Final Report: Evaluation of the Drug Recovery Wing Pilots ,A short ride on the penal merry-go-round: relationships between prison officers and prisoners within UK Drug Recovery Wings,Capital Depreciation: the lack of recovery capital and post-release support for prisoners leaving the Drug Recovery Wings in England and Wales,Conspicuous by their abstinence: The limited engagement of heroin users in English and Welsh Drug Recovery Wings,,Number of research entries: 5"
39e0db28-de47-4782-aa7a-097fdb00a692,",Strength grading of sawn timber in Europe: an explanation for engineers and researchers ,Timber properties of noble fir, Norway spruce, western red cedar and western hemlock grown in Great Britain ,Some thresholds for grading British grown spruce to optimised strength classes using longitudinal resonance ,Timber grading potential of Douglas fir in the Republic of Ireland and the UK"
f62fd2c9-d42b-4851-abaa-5835ae5a35b3,"Women, men and working conditions in Europe: A report based on the fifth European Working Conditions Survey ,The quality of employment and decent work: Definitions, methodologies, and ongoing debates ,The impact of the brain-derived neurotrophic factor gene on trauma and spatial processing ,Policing: The job and the life survey 2018. Summary report ,Posttraumatic stress disorder and complex posttraumatic stress disorder in UK police officers ,Can police be trained in trauma processing to minimise PTSD symptoms? Feasibility and proof of concept with a newly recruited UK Police population"
ceb4734a-c76e-4a09-bbc7-eb154e2dbbcd,"Titles: ,Specific HIV protease inhibitors inhibit the ability of HPV16 E6 to degrade p53 and selectively kill E6\-dependent cervical carcinoma cells in vitro,Lopinavir up\-regulates expression of the antiviral protein ribonuclease L in human papillomavirus\-positive cervical carcinoma cells,Lopinavir shows greater specificity than zinc finger ejecting compounds as a potential treatment for human papillomavirus\-related lesions,A Single\-Arm, Proof\-Of\- Concept Trial of Lopimune \(Lopinavir/Ritonavir\) as a Treatment for HPV\-Related Pre\-Invasive Cervical Disease,Treatment of Cancer and Benign Proliferative Disorders,Analysis of factors contributing to the low survival of cervical cancer patients undergoing radiotherapy in Kenya"
f8800931-764b-46ee-bf0e-dd8069dab257,"1. Hydroxycarbamide plus aspirin versus aspirin alone in patients with essential thrombocythaemia age 40 to 59 years without high-risk features,2. The use of erythropoiesis stimulating agents with ruxolitinib in patients with myelofibrosis in COMFORT-II: an open-label, phase3 study assessing efficacy and safety of ruxolitinib versus best available therapy in the treatment of myelofibrosis,3. Ruxolitinib versus best available therapy for ET intolerant or resistant to hydroxycarbamide in a randomised trial,4. A phase II study of vorinostat (MK-0683) in patients with polycythaemia vera and essential thrombocythaemia,5. Methylation age as a correlate for allele burden, disease status and clinical response in myeloproliferative neoplasm patients treated with Vorinostat,6. Safety and efficacy of the maximum tolerated dose of givinostat in polycythemia vera: A two-part phase Ib/II study,,1. Hydroxycarbamide plus aspirin versus aspirin alone in patients with essential thrombocythaemia age 40 to 59 years without high-risk features,2. The use of erythropoiesis stimulating agents with ruxolitinib in patients with myelofibrosis in COMFORT-II: an open-label, phase3 study assessing efficacy and safety of ruxolitinib versus best available therapy in the treatment of myelofibrosis,3. Ruxolitinib versus best available therapy for ET intolerant or resistant to hydroxycarbamide in a randomised trial,4. A phase II study of vorinostat (MK-0683) in patients with polycythaemia vera and essential thrombocythaemia,5. Methylation age as a correlate for allele burden, disease status and clinical response in myeloproliferative neoplasm patients treated with Vorinostat,6. Safety and efficacy of the maximum tolerated dose of givinostat in polycythemia vera: A two-part phase Ib/II study,,1. Hydroxycarbamide plus aspirin versus aspirin alone in patients with essential thrombocythaemia age 40 to 59 years without high-risk features,2. The use of erythropoiesis stimulating agents with ruxolitinib in patients with myelofibrosis in COMFORT-II: an open-label, phase3 study assessing efficacy and safety of ruxolitinib versus best available therapy in the treatment of myelofibrosis,3. Ruxolitinib versus best available therapy for ET intolerant or resistant to hydroxycarbamide in a randomised trial,4. A phase II study of vorinostat (MK-0683) in patients with polycythaemia vera and essential thrombocythaemia,5. Methylation age as a correlate for allele burden, disease status and clinical response in myeloproliferative neoplasm patients treated with Vorinostat,6. Safety and efficacy of the maximum tolerated dose of givinostat in polycythemia vera: A two-part phase Ib/II study,,1. Hydroxycarbamide plus aspirin versus aspirin alone in patients with essential thrombocythaemia age 40 to 59 years without high-risk features,2. The use of erythropoiesis stimulating agents with ruxolitinib in patients with myelofibrosis in COMFORT-II: an open-label, phase3 study assessing efficacy and safety of ruxolitinib versus best available therapy in the treatment of myelofibrosis,3. Ruxolitinib versus best available therapy for ET intolerant or resistant to hydroxycarbamide in a randomised trial,4. A phase II study of vorinostat (MK-0683) in patients with polycythaemia vera and essential thrombocythaemia,5. Methylation age as a correlate for allele burden, disease status and clinical response in myeloproliferative neoplasm patients treated with Vorinostat,6. Safety and efficacy of the maximum tolerated dose of givinostat in polycythemia vera: A two-part phase Ib/II study"
fc883238-5a99-41c2-8add-44fba5562490,"Randomised control trial of the impact of a brief tele-support intervention on initial attendance at physiotherapy group sessions for pelvic floor problems,Effect of depression and anxiety on the success of pelvic floor muscle training for pelvic floor dysfunction,A prospective observational study of the impact of patient motivation on compliance and outcomes for physiotherapy treatment for pelvic floor dysfunction,Health, work, and spirituality values predict attendance at Pelvic Floor Muscle Training sessions ,Impact of strength and nature of patient health values on compliance and outcomes for physiotherapy treatment for pelvic floor dysfunction,Randomised control trial of a values-based motivational interview support to promote attendance at pelvic floor muscle training physiotherapy treatment,Pelvic floor muscle training services across the UK: a benchmarker survey of POGP members,Cluster randomised control trial of the effect on attendance and outcomes of multi-disciplinary teams involving psychologists during pelvic floor muscle training for pelvic floor dysfunction"
ab7c539b-e455-4228-a500-c209f241166b,"The effectiveness of a levonorgestrel\-releasing intrauterine system \(LNG\-IUS\) in the treatment of endometrial hyperplasia \- a long\-term follow\-up study ,Relapse of endometrial hyperplasia after conservative treatment: A cohort study with long term follow up ,LNG\-IUS \(Mirena®\) versus oral progestogens treatment for endometrial hyperplasia: A long\-term comparative cohort study ,Prediction of regression and relapse of endometrial hyperplasia with conservative therapy ,Oral progestogens vs levonorgestrel\-releasing intrauterine system for endometrial hyperplasia: a systematic review and meta\-analysis ,Regression, relapse, and live birth rates with fertility\-sparing therapy for endometrial cancer and atypical complex endometrial hyperplasia: a systematic review and meta\-analysis ,,Count: 6 ,The effectiveness of a levonorgestrel\-releasing intrauterine system \(LNG\-IUS\) in the treatment of endometrial hyperplasia \- a long\-term follow\-up study,Relapse of endometrial hyperplasia after conservative treatment: A cohort study with long term follow up,LNG\-IUS \(Mirena®\) versus oral progestogens treatment for endometrial hyperplasia: A long\-term comparative cohort study,Prediction of regression and relapse of endometrial hyperplasia with conservative therapy,Oral progestogens vs levonorgestrel\-releasing intrauterine system for endometrial hyperplasia: a systematic review and meta\-analysis,Regression, relapse, and live birth rates with fertility\-sparing therapy for endometrial cancer and atypical complex endometrial hyperplasia: a systematic review and meta\-analysis,,Count: 6,Titles: ,The effectiveness of a levonorgestrel\-releasing intrauterine system \(LNG\-IUS\) in the treatment of endometrial hyperplasia \- a long\-term follow\-up study ,Relapse of endometrial hyperplasia after conservative treatment: A cohort study with long term follow up ,LNG\-IUS \(Mirena®\) versus oral progestogens treatment for endometrial hyperplasia: A long\-term comparative cohort study ,Prediction of regression and relapse of endometrial hyperplasia with conservative therapy ,Oral progestogens vs levonorgestrel\-releasing intrauterine system for endometrial hyperplasia: a systematic review and meta\-analysis ,Regression, relapse, and live birth rates with fertility\-sparing therapy for endometrial cancer and atypical complex endometrial hyperplasia: a systematic review and meta\-analysis ,,Count: 6 ,The effectiveness of a levonorgestrel\-releasing intrauterine system \(LNG\-IUS\) in the treatment of endometrial hyperplasia \- a long\-term follow\-up study ,Relapse of endometrial hyperplasia after conservative treatment: A cohort study with long term follow up,LNG\-IUS \(Mirena®\) versus oral progestogens treatment for endometrial hyperplasia: A long\-term comparative cohort study,Prediction of regression and relapse of endometrial hyperplasia with conservative therapy,Oral progestogens vs levonorgestrel\-releasing intrauterine system for endometrial hyperplasia: a systematic review and meta\-analysis,Regression, relapse, and live birth rates with fertility\-sparing therapy for endometrial cancer and atypical complex endometrial hyperplasia: a systematic review and meta\-analysis,,Count: 6"
baba09a5-36ab-4507-8cc7-3b8f8a1443b0,"Titles,,How an egalitarian polity structures tourism and restructures itself around it ,Introduction: Double signs and intrasocietal heterogeneity in primitivist tourism encounters ,From primitive other to Papuan self: Korowai engagement with ideologies of unequal human worth in encounters with tourists, state officials, and education ,Dramas of otherness: ‘First contact’ tourism in New Guinea ,Primitivist tourism and anthropological research: Awkward relations"
9f32c281-df3a-40ba-bb75-8c6f4cf8f4d2,"Fifty shades of purple: Preparing for the 2015 Strategic Defence and Security Review,Contingent choices: the future of United Kingdom defence procurement and defence industries in the post-Brexit era,A spin of the wheel? Defence procurement and defence industries in the Brexit debates,The Great Paradox of Defence: Political Economy and Defence Procurement in post-Brexit United Kingdom,The curious incident of Mr Cameron and the United Kingdom defence budget: A New Legacy?"
f60a278b-8223-4217-b8a2-22e0df6d3284,",Fad or future? Automated analysis of financial text and its implications for corporate reporting,Retrieving, classifying and analysing narrative commentary in unstructured (glossy) annual reports published as pdf files,Learning tone and attribution for financial text mining,Replacing the judges? Using AI to measure annual report quality,An analysis of CEO pay arrangements and value creation for FTSE-350 companies,Hidden talent: What do companies’ annual reports tell us about their workers?"
d61134b8-b7dd-41a8-bf39-ebbb106be0d4,"Titles: ,Development of a chemical source apportionment decision support framework for catchment management,Development of a Chemical Source Apportionment Decision Support Framework for Lake Catchment Management,Source Apportionment of Trace Contaminants in Urban Sewer Catchments,Active Pharmaceutical Ingredients Entering the Aquatic Environment From Wastewater Treatment Works: A Cause for Concern?,Seasonal variation of contaminant concentrations in wastewater treatment works effluents and river waters,Determination of the forms and stability of phosphorus in wastewater effluent from a variety of treatment processes"
0f84845f-665f-4e83-be4a-8bd8e12834c5,"Endangered Archaeology in the Middle East and North Africa: Introducing the EAMENA Project,From Above and on the Ground: Geospatial Methods for Recording Endangered Archaeology in the Middle East and North Africa,Satellite imagery and heritage damage in Egypt: a response to ‘Satellite evidence of archaeological site looting in Egypt: 2002–2013’,The illegal excavation and trade of Syrian cultural objects: A view from the ground,An integrated approach to surveying the archaeological landscapes of Yemen,Higher resolution satellite imagery of Israel and Palestine: Re-assessing the Kyl-Bingaman Amendment,,Number of research entries: 6"
253b395b-28b3-465e-8148-3a126c13e87b,"Titles: ,A moral panic? The problematisation of forced marriage in British newspaper reporting,Legislating gender inequalities: The nature and patterns of domestic violence experienced by South Asian women with insecure immigration status in the UK,Understanding economic abuse through an intersectional lens: Financial abuse, control and exploitation of women’s productive and reproductive labor,Changing nature and emerging patterns of domestic violence in global contexts: Dowry abuse and the transnational abandonment of wives in India,Gender, migration and exclusionary citizenship regimes: Conceptualising transnational abandonment of wives as a form of violence against women,Emerging issues for international family law Part 2: Possibilities and challenges to providing effective legal remedies in cases of transnational marriage abandonment"
2220014d-3d8f-4227-bcf9-e64c62277813,"Titles,Age, health and other factors associated with return to work for those engaging with a welfare-to-work initiative: A cohort study of administrative data from the UK’s Work Programme,Exploring the impacts of the UK government’s welfare reforms on lone parents moving into work,Sustainable integration of the long term unemployed: From Work First to Career First,Supporting disadvantaged young people into work: Insights from the Capability Approach,Economic Inactivity Literature Review,The Impact of Welfare Reform in Scotland - Tracking Study -Sweep 4 and Final report"
1f464f09-bdeb-4df1-bd3d-22615de90051,"Titles,,Basic Income in the UK: Assessing Prospects for Reform in an Age of Austerity,The Fiscal and Distributional Implications of Alternative Universal Basic Income Schemes in the UK,IPR Policy Brief: Assessing the Case for a Universal Basic Income in the UK,Varieties of Basic Income: Relating dimensions of UBI models to feasibility determinants,A Basic Income Trilemma: Affordability, Adequacy, and the Advantages of Radically Simplified Welfare,A comparison of the fiscal and distributional effects of alternative basic income implementation modes across the EU28"
